https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USD
1632704400,2021-09-27 01:00:00,DOGE/USD,0.2066,0.20839,0.20635,0.20839,44437.650895,9260.362070009049
1632700800,2021-09-27 00:00:00,DOGE/USD,0.20465,0.20652,0.20411,0.20652,72442.727585,14960.872100854202
1632697200,2021-09-26 23:00:00,DOGE/USD,0.20491,0.20491,0.20369,0.20461,46643.710284,9543.76956120924
1632693600,2021-09-26 22:00:00,DOGE/USD,0.20733,0.20825,0.20486,0.20486,128653.852976,26356.028320663358
1632690000,2021-09-26 21:00:00,DOGE/USD,0.20829,0.20829,0.20732,0.20732,20907.818522,4334.60893598104
1632686400,2021-09-26 20:00:00,DOGE/USD,0.20676,0.20838,0.20676,0.20831,31955.337128,6656.616277133679
1632682800,2021-09-26 19:00:00,DOGE/USD,0.20671,0.20675,0.20639,0.20675,14989.193773,3099.01581256775
1632679200,2021-09-26 18:00:00,DOGE/USD,0.20672,0.20676,0.2067,0.20676,2770.975847,572.92696612572
1632675600,2021-09-26 17:00:00,DOGE/USD,0.20634,0.20722,0.20634,0.20673,28363.715409,5863.63088650257
1632672000,2021-09-26 16:00:00,DOGE/USD,0.20724,0.20797,0.20642,0.20642,47188.61578,9740.674069307599
1632668400,2021-09-26 15:00:00,DOGE/USD,0.20666,0.20721,0.206,0.20721,63020.852158,13058.550775659181
1632664800,2021-09-26 14:00:00,DOGE/USD,0.20494,0.20655,0.20494,0.20655,52747.754717,10895.04873679635
1632661200,2021-09-26 13:00:00,DOGE/USD,0.20606,0.20606,0.2049,0.2049,27222.482685,5577.8867021565
1632657600,2021-09-26 12:00:00,DOGE/USD,0.20463,0.2069,0.20463,0.2061,63852.117359,13159.921387689901
1632654000,2021-09-26 11:00:00,DOGE/USD,0.20345,0.20459,0.20345,0.20459,25359.12994,5188.224394424599
1632650400,2021-09-26 10:00:00,DOGE/USD,0.20522,0.20522,0.20331,0.20344,37774.143048,7684.77166168512
1632646800,2021-09-26 09:00:00,DOGE/USD,0.19661,0.20554,0.19661,0.20535,258242.239156,53030.0438106846
1632643200,2021-09-26 08:00:00,DOGE/USD,0.19915,0.19915,0.19562,0.1966,169975.708217,33417.2242354622
1632639600,2021-09-26 07:00:00,DOGE/USD,0.20456,0.20456,0.19875,0.19928,150955.879018,30082.487570707042
1632636000,2021-09-26 06:00:00,DOGE/USD,0.20493,0.20507,0.20457,0.2047,28092.068801,5750.4464835647
1632632400,2021-09-26 05:00:00,DOGE/USD,0.20423,0.20536,0.20423,0.20497,31480.847165,6452.629243410051
1632628800,2021-09-26 04:00:00,DOGE/USD,0.20551,0.20551,0.2042,0.20422,29924.651646,6111.21235914612
1632625200,2021-09-26 03:00:00,DOGE/USD,0.20421,0.20555,0.20421,0.20555,27975.962226,5750.4590355543005
1632621600,2021-09-26 02:00:00,DOGE/USD,0.20643,0.20643,0.20385,0.2042,97710.200727,19952.4229884534
1632618000,2021-09-26 01:00:00,DOGE/USD,0.20713,0.20733,0.20638,0.20638,27259.490473,5625.813643817741
1632614400,2021-09-26 00:00:00,DOGE/USD,0.20907,0.20907,0.20654,0.20702,64976.754524,13451.487721558482
1632610800,2021-09-25 23:00:00,DOGE/USD,0.20919,0.20958,0.20812,0.20911,59894.651848,12524.57064793528
1632607200,2021-09-25 22:00:00,DOGE/USD,0.20817,0.20916,0.20817,0.20916,24670.11787,5160.0018536892
1632603600,2021-09-25 21:00:00,DOGE/USD,0.2086,0.2086,0.20699,0.20813,59656.16857,12416.2383644741
1632600000,2021-09-25 20:00:00,DOGE/USD,0.20995,0.20995,0.20769,0.20863,66403.86219,13853.837768699701
1632596400,2021-09-25 19:00:00,DOGE/USD,0.20904,0.20998,0.20863,0.20997,37386.840109,7850.114817686729
1632592800,2021-09-25 18:00:00,DOGE/USD,0.2093,0.20937,0.20866,0.20895,21150.791183,4419.45781768785
1632589200,2021-09-25 17:00:00,DOGE/USD,0.21051,0.21052,0.20917,0.20935,55094.103406,11533.950548046101
1632585600,2021-09-25 16:00:00,DOGE/USD,0.20776,0.21172,0.20657,0.21055,182139.609167,38349.494710111845
1632582000,2021-09-25 15:00:00,DOGE/USD,0.2068,0.20801,0.20636,0.2078,86817.600038,18040.6972878964
1632578400,2021-09-25 14:00:00,DOGE/USD,0.20854,0.20854,0.20671,0.20671,35298.180318,7296.48685353378
1632574800,2021-09-25 13:00:00,DOGE/USD,0.20783,0.20875,0.20763,0.20859,35943.594836,7497.474446841239
1632571200,2021-09-25 12:00:00,DOGE/USD,0.2078,0.20836,0.2078,0.20796,27813.124301,5784.01732963596
1632567600,2021-09-25 11:00:00,DOGE/USD,0.20986,0.20986,0.20779,0.20779,48048.292833,9983.95476776907
1632564000,2021-09-25 10:00:00,DOGE/USD,0.21048,0.21132,0.20986,0.2099,46942.743826,9853.2819290774
1632560400,2021-09-25 09:00:00,DOGE/USD,0.20791,0.21044,0.20791,0.21044,57040.729302,12003.65107431288
1632556800,2021-09-25 08:00:00,DOGE/USD,0.20839,0.20944,0.20566,0.20778,153759.061454,31948.05778891212
1632553200,2021-09-25 07:00:00,DOGE/USD,0.21061,0.21061,0.20832,0.20837,47628.764113,9924.40557822581
1632549600,2021-09-25 06:00:00,DOGE/USD,0.20991,0.21058,0.20991,0.21058,15077.120978,3174.94013554724
1632546000,2021-09-25 05:00:00,DOGE/USD,0.21175,0.21175,0.20995,0.20995,78644.354252,16511.3821752074
1632542400,2021-09-25 04:00:00,DOGE/USD,0.21174,0.21174,0.21174,0.21174,830.42497,175.83418314780002
1632538800,2021-09-25 03:00:00,DOGE/USD,0.21055,0.2117,0.21027,0.2117,38882.983238,8231.5275514846
1632535200,2021-09-25 02:00:00,DOGE/USD,0.21002,0.21149,0.21002,0.21059,47934.80735,10094.5910798365
1632531600,2021-09-25 01:00:00,DOGE/USD,0.21119,0.21119,0.20836,0.20998,90949.025979,19097.47647507042
1632528000,2021-09-25 00:00:00,DOGE/USD,0.20903,0.21188,0.2088,0.21105,141448.174267,29852.637179050347
1632524400,2021-09-24 23:00:00,DOGE/USD,0.21041,0.21041,0.20863,0.20894,46043.44403,9620.317195628199
1632520800,2021-09-24 22:00:00,DOGE/USD,0.21096,0.21096,0.21024,0.21042,20078.23297,4224.8617815474
1632517200,2021-09-24 21:00:00,DOGE/USD,0.21159,0.21335,0.21084,0.21095,97468.627694,20561.0070120493
1632513600,2021-09-24 20:00:00,DOGE/USD,0.20787,0.21143,0.20787,0.21143,97055.012351,20520.34126137193
1632510000,2021-09-24 19:00:00,DOGE/USD,0.20769,0.20922,0.2073,0.20786,75906.985877,15778.02608439322
1632506400,2021-09-24 18:00:00,DOGE/USD,0.2067,0.20791,0.2067,0.20774,29904.494659,6212.35972046066
1632502800,2021-09-24 17:00:00,DOGE/USD,0.20805,0.20819,0.20642,0.20656,47228.380939,9755.49436675984
1632499200,2021-09-24 16:00:00,DOGE/USD,0.2067,0.20816,0.20663,0.20801,79641.723137,16566.27482972737
1632495600,2021-09-24 15:00:00,DOGE/USD,0.20872,0.20872,0.20667,0.20667,74557.928719,15408.887128355731
1632492000,2021-09-24 14:00:00,DOGE/USD,0.20627,0.20914,0.20627,0.20875,106557.849466,22243.9510760275
1632488400,2021-09-24 13:00:00,DOGE/USD,0.20291,0.20614,0.20182,0.20614,185078.397323,38152.06082416322
1632484800,2021-09-24 12:00:00,DOGE/USD,0.20443,0.20443,0.20243,0.20295,104929.078096,21295.356399583197
1632481200,2021-09-24 11:00:00,DOGE/USD,0.20312,0.20444,0.20007,0.20444,261115.653679,53382.48423813476
1632477600,2021-09-24 10:00:00,DOGE/USD,0.20645,0.20716,0.20269,0.20312,197184.332003,40052.081516449354
1632474000,2021-09-24 09:00:00,DOGE/USD,0.22056,0.22056,0.20669,0.20669,384516.42955,79475.7008236895
1632470400,2021-09-24 08:00:00,DOGE/USD,0.22126,0.22262,0.22061,0.22061,65565.307392,14464.362463749121
1632466800,2021-09-24 07:00:00,DOGE/USD,0.21998,0.22144,0.21989,0.2213,58821.639662,13017.2288572006
1632463200,2021-09-24 06:00:00,DOGE/USD,0.21981,0.22153,0.21981,0.22002,63421.309373,13953.956488247459
1632459600,2021-09-24 05:00:00,DOGE/USD,0.22193,0.22193,0.21962,0.21977,49351.573049,10845.99520897873
1632456000,2021-09-24 04:00:00,DOGE/USD,0.22276,0.22276,0.22189,0.22189,15646.236995,3471.74352682055
1632452400,2021-09-24 03:00:00,DOGE/USD,0.22354,0.22454,0.2229,0.2229,61137.508382,13627.5506183478
1632448800,2021-09-24 02:00:00,DOGE/USD,0.2242,0.22436,0.22351,0.22352,15821.793811,3536.4873526347196
1632445200,2021-09-24 01:00:00,DOGE/USD,0.22666,0.22687,0.22423,0.22424,58775.654276,13179.85271485024
1632441600,2021-09-24 00:00:00,DOGE/USD,0.22486,0.22731,0.22486,0.22671,129852.626847,29438.88903248337
1632438000,2021-09-23 23:00:00,DOGE/USD,0.22298,0.22502,0.22296,0.22485,47486.032021,10677.234299921849
1632434400,2021-09-23 22:00:00,DOGE/USD,0.22382,0.22402,0.2224,0.22294,43242.059716,9640.38479308504
1632430800,2021-09-23 21:00:00,DOGE/USD,0.22178,0.2237,0.22178,0.2237,42038.254234,9403.957472145801
1632427200,2021-09-23 20:00:00,DOGE/USD,0.22294,0.22294,0.22177,0.22177,39112.939389,8674.07656829853
1632423600,2021-09-23 19:00:00,DOGE/USD,0.22255,0.22312,0.22255,0.22298,14707.92222,3279.5724966156004
1632420000,2021-09-23 18:00:00,DOGE/USD,0.22388,0.22388,0.2225,0.22254,106503.542397,23701.29832502838
1632416400,2021-09-23 17:00:00,DOGE/USD,0.22049,0.22427,0.22049,0.22389,97182.764004,21758.24903285556
1632412800,2021-09-23 16:00:00,DOGE/USD,0.22108,0.22108,0.22046,0.22054,30646.826799,6758.85118225146
1632409200,2021-09-23 15:00:00,DOGE/USD,0.22304,0.2232,0.22104,0.2212,46313.346381,10244.512219477201
1632405600,2021-09-23 14:00:00,DOGE/USD,0.22196,0.22305,0.22196,0.22305,32194.755319,7181.04017390295
1632402000,2021-09-23 13:00:00,DOGE/USD,0.21986,0.22197,0.21971,0.22197,48196.412897,10698.15777074709
1632398400,2021-09-23 12:00:00,DOGE/USD,0.21821,0.2199,0.21821,0.2199,34431.278553,7571.4381538047
1632394800,2021-09-23 11:00:00,DOGE/USD,0.22065,0.2209,0.21796,0.21821,84892.841489,18524.466941314688
1632391200,2021-09-23 10:00:00,DOGE/USD,0.22356,0.22357,0.22053,0.22066,64714.013752,14279.79427451632
1632387600,2021-09-23 09:00:00,DOGE/USD,0.22352,0.22411,0.2232,0.2236,28465.629482,6364.9147521752
1632384000,2021-09-23 08:00:00,DOGE/USD,0.22412,0.22646,0.22346,0.22346,100197.956115,22390.235273457896
1632380400,2021-09-23 07:00:00,DOGE/USD,0.22411,0.22449,0.22406,0.2241,16791.904732,3763.0658504411995
1632376800,2021-09-23 06:00:00,DOGE/USD,0.22354,0.22417,0.22307,0.22406,65783.234671,14739.39156038426
1632373200,2021-09-23 05:00:00,DOGE/USD,0.225,0.225,0.22347,0.22352,52480.166213,11730.36675192976
1632369600,2021-09-23 04:00:00,DOGE/USD,0.2247,0.22505,0.22462,0.22505,10204.377768,2296.4952166884
1632366000,2021-09-23 03:00:00,DOGE/USD,0.22388,0.2253,0.22388,0.22469,36536.472623,8209.38003366187
1632362400,2021-09-23 02:00:00,DOGE/USD,0.22311,0.22434,0.22311,0.22386,28671.112317,6418.31520328362
1632358800,2021-09-23 01:00:00,DOGE/USD,0.2213,0.22306,0.2206,0.22306,84633.744189,18878.40297879834
1632355200,2021-09-23 00:00:00,DOGE/USD,0.22443,0.22443,0.22105,0.22131,115040.671606,25459.65103312386
1632351600,2021-09-22 23:00:00,DOGE/USD,0.22467,0.22478,0.22351,0.22437,61090.1551,13706.798099787002
1632348000,2021-09-22 22:00:00,DOGE/USD,0.22372,0.22496,0.2237,0.22455,82261.877374,18471.9045643317
1632344400,2021-09-22 21:00:00,DOGE/USD,0.22605,0.22698,0.22315,0.22368,184369.854717,41239.84910309856
1632340800,2021-09-22 20:00:00,DOGE/USD,0.2226,0.22715,0.2221,0.22604,185752.575429,41987.51214997115
1632337200,2021-09-22 19:00:00,DOGE/USD,0.22036,0.22308,0.22021,0.22265,97588.80432,21728.147281847996
1632333600,2021-09-22 18:00:00,DOGE/USD,0.21992,0.22342,0.21911,0.22035,167552.951429,36920.29284738015
1632330000,2021-09-22 17:00:00,DOGE/USD,0.22197,0.22197,0.21818,0.21997,113419.415796,24948.868892646122
1632326400,2021-09-22 16:00:00,DOGE/USD,0.21471,0.22303,0.21471,0.22197,276538.499421,61383.25071647937
1632322800,2021-09-22 15:00:00,DOGE/USD,0.21116,0.21467,0.21116,0.21467,106454.700994,22852.63066238198
1632319200,2021-09-22 14:00:00,DOGE/USD,0.21032,0.21117,0.21032,0.21112,24621.206859,5198.02919207208
1632315600,2021-09-22 13:00:00,DOGE/USD,0.20947,0.2117,0.20947,0.21028,92024.453887,19350.902163358358
1632312000,2021-09-22 12:00:00,DOGE/USD,0.20853,0.20946,0.20848,0.20946,21390.602405,4480.475579751301
1632308400,2021-09-22 11:00:00,DOGE/USD,0.20975,0.21017,0.20858,0.20858,38577.077564,8046.406838299119
1632304800,2021-09-22 10:00:00,DOGE/USD,0.21033,0.21075,0.20947,0.20971,40754.786204,8546.686214840842
1632301200,2021-09-22 09:00:00,DOGE/USD,0.20988,0.21032,0.20968,0.21032,36894.28308,7759.6056173856
1632297600,2021-09-22 08:00:00,DOGE/USD,0.21232,0.21232,0.20987,0.20987,129346.194101,27145.88575597687
1632294000,2021-09-22 07:00:00,DOGE/USD,0.21051,0.21315,0.20948,0.21226,112128.15633,23800.3224626058
1632290400,2021-09-22 06:00:00,DOGE/USD,0.2091,0.21045,0.20733,0.21045,102227.401123,21513.75656633535
1632286800,2021-09-22 05:00:00,DOGE/USD,0.20362,0.21083,0.20362,0.20915,276455.009998,57820.5653410817
1632283200,2021-09-22 04:00:00,DOGE/USD,0.20297,0.20426,0.20289,0.20358,69951.736856,14240.774589144481
1632279600,2021-09-22 03:00:00,DOGE/USD,0.20627,0.20627,0.20301,0.20301,94398.69049,19163.8781563749
1632276000,2021-09-22 02:00:00,DOGE/USD,0.20653,0.20664,0.20572,0.20629,31113.745279,6418.45451360491
1632272400,2021-09-22 01:00:00,DOGE/USD,0.20227,0.20654,0.20214,0.20654,91513.614269,18901.22189111926
1632268800,2021-09-22 00:00:00,DOGE/USD,0.20066,0.20391,0.20066,0.20221,140098.229842,28329.26305635082
1632265200,2021-09-21 23:00:00,DOGE/USD,0.20091,0.20135,0.2,0.20066,79117.867448,15875.79128211568
1632261600,2021-09-21 22:00:00,DOGE/USD,0.20635,0.20635,0.2009,0.2009,149213.179767,29976.927815190298
1632258000,2021-09-21 21:00:00,DOGE/USD,0.20345,0.207,0.20152,0.20635,228824.026851,47217.83794070385
1632254400,2021-09-21 20:00:00,DOGE/USD,0.2099,0.2099,0.20341,0.20342,136957.401585,27859.8746304207
1632250800,2021-09-21 19:00:00,DOGE/USD,0.20815,0.21075,0.20688,0.20995,151766.344438,31863.3440147581
1632247200,2021-09-21 18:00:00,DOGE/USD,0.20732,0.20871,0.20732,0.20818,39674.275513,8259.39067629634
1632243600,2021-09-21 17:00:00,DOGE/USD,0.20958,0.20958,0.20729,0.20729,53108.223686,11008.803687870939
1632240000,2021-09-21 16:00:00,DOGE/USD,0.21272,0.21334,0.20962,0.20962,91622.81243,19205.9739415766
1632236400,2021-09-21 15:00:00,DOGE/USD,0.21127,0.21258,0.21126,0.21258,34855.113702,7409.500070771161
1632232800,2021-09-21 14:00:00,DOGE/USD,0.21388,0.21388,0.21126,0.2113,52035.807781,10995.1661841253
1632229200,2021-09-21 13:00:00,DOGE/USD,0.21574,0.21574,0.21324,0.21392,76858.247829,16441.51637557968
1632225600,2021-09-21 12:00:00,DOGE/USD,0.21273,0.21801,0.21207,0.21574,329819.803085,71155.3243175579
1632222000,2021-09-21 11:00:00,DOGE/USD,0.21228,0.21495,0.2122,0.21274,174435.625444,37109.43495695656
1632218400,2021-09-21 10:00:00,DOGE/USD,0.2106,0.21241,0.20994,0.21241,61969.73701,13162.991838294098
1632214800,2021-09-21 09:00:00,DOGE/USD,0.21104,0.21121,0.21064,0.21064,44161.895143,9302.26159292152
1632211200,2021-09-21 08:00:00,DOGE/USD,0.20985,0.21109,0.20985,0.21109,54737.695546,11554.58015280514
1632207600,2021-09-21 07:00:00,DOGE/USD,0.20828,0.20974,0.20811,0.20974,62886.409436,13189.795515106642
1632204000,2021-09-21 06:00:00,DOGE/USD,0.20664,0.20884,0.20664,0.20823,95716.747002,19931.09822822646
1632200400,2021-09-21 05:00:00,DOGE/USD,0.2072,0.2072,0.20627,0.20659,29621.811781,6119.57009583679
1632196800,2021-09-21 04:00:00,DOGE/USD,0.2087,0.20915,0.20714,0.20714,68238.768099,14134.978424026858
1632193200,2021-09-21 03:00:00,DOGE/USD,0.21045,0.21045,0.20848,0.20871,49054.556644,10238.17651716924
1632189600,2021-09-21 02:00:00,DOGE/USD,0.20952,0.21057,0.20952,0.21044,39298.787869,8270.036919152359
1632186000,2021-09-21 01:00:00,DOGE/USD,0.20319,0.2101,0.20302,0.20953,213447.660811,44723.68836972883
1632182400,2021-09-21 00:00:00,DOGE/USD,0.20807,0.20829,0.20278,0.20323,168624.99998,34269.6587459354
1632178800,2021-09-20 23:00:00,DOGE/USD,0.21041,0.21119,0.20751,0.20802,102302.725832,21281.01302757264
1632175200,2021-09-20 22:00:00,DOGE/USD,0.21199,0.21311,0.2104,0.2104,77732.451573,16354.9078109592
1632171600,2021-09-20 21:00:00,DOGE/USD,0.20974,0.21224,0.20974,0.21194,73859.416197,15653.764668792179
1632168000,2021-09-20 20:00:00,DOGE/USD,0.20978,0.21105,0.20973,0.20973,54805.539328,11494.36576326144
1632164400,2021-09-20 19:00:00,DOGE/USD,0.20798,0.20976,0.20581,0.20976,188302.354444,39498.30186817344
1632160800,2021-09-20 18:00:00,DOGE/USD,0.21514,0.21514,0.20747,0.20794,187554.860745,39000.15774331531
1632157200,2021-09-20 17:00:00,DOGE/USD,0.21447,0.21524,0.21272,0.21515,92783.353109,19962.338421401353
1632153600,2021-09-20 16:00:00,DOGE/USD,0.21386,0.21531,0.21368,0.21457,72785.713226,15617.630486902823
1632150000,2021-09-20 15:00:00,DOGE/USD,0.21223,0.21463,0.21129,0.21387,183516.606522,39248.696636860135
1632146400,2021-09-20 14:00:00,DOGE/USD,0.2144,0.2144,0.21168,0.21227,101055.525463,21451.056390031008
1632142800,2021-09-20 13:00:00,DOGE/USD,0.2074,0.21461,0.2071,0.21444,190520.44584,40855.204405929595
1632139200,2021-09-20 12:00:00,DOGE/USD,0.20735,0.20934,0.2037,0.20732,246777.860596,51161.986058762726
1632135600,2021-09-20 11:00:00,DOGE/USD,0.21681,0.21681,0.20726,0.20731,240138.156785,49783.04128309835
1632132000,2021-09-20 10:00:00,DOGE/USD,0.21838,0.21877,0.21649,0.21685,137648.188643,29849.00970723455
1632128400,2021-09-20 09:00:00,DOGE/USD,0.21948,0.21948,0.21787,0.21839,47891.30546,10458.9821994094
1632124800,2021-09-20 08:00:00,DOGE/USD,0.21788,0.21949,0.21788,0.21949,48968.860818,10748.17526094282
1632121200,2021-09-20 07:00:00,DOGE/USD,0.22169,0.22264,0.21788,0.21788,135179.461165,29452.900998630197
1632117600,2021-09-20 06:00:00,DOGE/USD,0.22314,0.22352,0.221,0.22161,102845.601,22791.61363761
1632114000,2021-09-20 05:00:00,DOGE/USD,0.22257,0.2231,0.22257,0.22309,15700.172486,3502.55147990174
1632110400,2021-09-20 04:00:00,DOGE/USD,0.2234,0.2234,0.22084,0.22261,274598.162902,61128.29704361422
1632106800,2021-09-20 03:00:00,DOGE/USD,0.22514,0.22514,0.22277,0.22341,89922.847162,20089.663284462422
1632103200,2021-09-20 02:00:00,DOGE/USD,0.23047,0.23047,0.22515,0.22515,101177.734355,22780.166890028246
1632099600,2021-09-20 01:00:00,DOGE/USD,0.22927,0.23056,0.22926,0.23048,24103.914713,5555.47026305224
1632096000,2021-09-20 00:00:00,DOGE/USD,0.23327,0.23327,0.22921,0.22923,88012.582185,20175.12421426755
1632092400,2021-09-19 23:00:00,DOGE/USD,0.23272,0.23332,0.23272,0.23332,13034.661974,3041.2473317736803
1632088800,2021-09-19 22:00:00,DOGE/USD,0.23623,0.23623,0.23271,0.23272,67667.556099,15747.59365535928
1632085200,2021-09-19 21:00:00,DOGE/USD,0.2365,0.23655,0.23618,0.23628,7382.101528,1744.24294903584
1632081600,2021-09-19 20:00:00,DOGE/USD,0.23618,0.23648,0.23557,0.23648,26675.266068,6308.16691976064
1632078000,2021-09-19 19:00:00,DOGE/USD,0.23771,0.23771,0.2362,0.2362,28519.284813,6736.2550728306
1632074400,2021-09-19 18:00:00,DOGE/USD,0.23588,0.23775,0.23588,0.23775,45914.970124,10916.284146981
1632070800,2021-09-19 17:00:00,DOGE/USD,0.23777,0.23777,0.23571,0.23571,32429.741629,7644.01439937159
1632067200,2021-09-19 16:00:00,DOGE/USD,0.23807,0.23812,0.23773,0.23778,13728.7129,3264.413353362
1632063600,2021-09-19 15:00:00,DOGE/USD,0.23789,0.23818,0.23783,0.23818,6408.186087,1526.30176220166
1632060000,2021-09-19 14:00:00,DOGE/USD,0.23668,0.23789,0.23668,0.23789,23775.930974,5656.05621940486
1632056400,2021-09-19 13:00:00,DOGE/USD,0.23556,0.23671,0.23556,0.23664,22031.176278,5213.45755442592
1632052800,2021-09-19 12:00:00,DOGE/USD,0.23508,0.23555,0.23508,0.23555,11090.776751,2612.43246369805
1632049200,2021-09-19 11:00:00,DOGE/USD,0.23955,0.23955,0.23506,0.23506,79789.025657,18755.208370934422
1632045600,2021-09-19 10:00:00,DOGE/USD,0.24001,0.24001,0.23969,0.23969,12614.143235,3023.4839919971496
1632042000,2021-09-19 09:00:00,DOGE/USD,0.24055,0.24056,0.24002,0.24002,9728.233186,2334.97052930372
1632038400,2021-09-19 08:00:00,DOGE/USD,0.24049,0.24056,0.23945,0.24056,68355.176803,16443.52133172968
1632034800,2021-09-19 07:00:00,DOGE/USD,0.24016,0.24059,0.24016,0.24053,7719.195667,1856.69813378351
1632031200,2021-09-19 06:00:00,DOGE/USD,0.23998,0.24016,0.23998,0.24016,3119.870747,749.26815859952
1632027600,2021-09-19 05:00:00,DOGE/USD,0.23993,0.23996,0.23993,0.23996,905.09024,217.1854539904
1632024000,2021-09-19 04:00:00,DOGE/USD,0.23988,0.23988,0.23988,0.23988,258.464695,62.0005110366
1632020400,2021-09-19 03:00:00,DOGE/USD,0.24011,0.24011,0.23993,0.23993,4075.07509,977.7327663437
1632016800,2021-09-19 02:00:00,DOGE/USD,0.24021,0.24061,0.24005,0.24006,13863.978791,3328.1867485674597
1632013200,2021-09-19 01:00:00,DOGE/USD,0.24,0.24022,0.23905,0.24022,31717.735764,7619.23448522808
1632009600,2021-09-19 00:00:00,DOGE/USD,0.24137,0.24137,0.24,0.24,25018.306937,6004.39366488
1632006000,2021-09-18 23:00:00,DOGE/USD,0.24065,0.24141,0.24065,0.24141,12568.588917,3034.18305045297
1632002400,2021-09-18 22:00:00,DOGE/USD,0.24026,0.24061,0.23994,0.2406,18376.544991,4421.3967248346
1631998800,2021-09-18 21:00:00,DOGE/USD,0.24001,0.24032,0.24001,0.24027,8263.139211,1985.38445822697
1631995200,2021-09-18 20:00:00,DOGE/USD,0.24128,0.24128,0.23952,0.24002,43257.696861,10382.71240057722
1631991600,2021-09-18 19:00:00,DOGE/USD,0.24077,0.24213,0.24077,0.24124,112409.372522,27117.63702720728
1631988000,2021-09-18 18:00:00,DOGE/USD,0.24083,0.24083,0.24077,0.24077,1093.058808,263.17576920216004
1631984400,2021-09-18 17:00:00,DOGE/USD,0.24154,0.24154,0.24087,0.24088,12228.003339,2945.48144429832
1631980800,2021-09-18 16:00:00,DOGE/USD,0.24251,0.24253,0.24159,0.24159,21542.340336,5204.41400177424
1631977200,2021-09-18 15:00:00,DOGE/USD,0.24232,0.24266,0.24112,0.24247,57737.361557,13999.578056725788
1631973600,2021-09-18 14:00:00,DOGE/USD,0.24219,0.24234,0.2419,0.24234,36525.482468,8851.58542129512
1631970000,2021-09-18 13:00:00,DOGE/USD,0.2427,0.24282,0.24218,0.24218,13903.951931,3367.25907864958
1631966400,2021-09-18 12:00:00,DOGE/USD,0.24327,0.24327,0.24271,0.24286,21053.921009,5113.15525624574
1631962800,2021-09-18 11:00:00,DOGE/USD,0.24585,0.24585,0.24345,0.24345,43224.15054,10522.919448963
1631959200,2021-09-18 10:00:00,DOGE/USD,0.24397,0.24664,0.24243,0.2459,175204.905354,43082.886226548595
1631955600,2021-09-18 09:00:00,DOGE/USD,0.24478,0.24478,0.24391,0.24391,13511.105246,3295.4936805518596
1631952000,2021-09-18 08:00:00,DOGE/USD,0.24488,0.24493,0.24478,0.24478,2019.81449,494.4101908622
1631948400,2021-09-18 07:00:00,DOGE/USD,0.24481,0.24511,0.24477,0.24491,7114.183848,1742.3347662136798
1631944800,2021-09-18 06:00:00,DOGE/USD,0.24456,0.24586,0.24456,0.24469,52814.11051,12923.0847006919
1631941200,2021-09-18 05:00:00,DOGE/USD,0.24343,0.24455,0.24327,0.24439,38088.327254,9308.40629760506
1631937600,2021-09-18 04:00:00,DOGE/USD,0.24236,0.24349,0.24236,0.24344,18213.804971,4433.96868214024
1631934000,2021-09-18 03:00:00,DOGE/USD,0.24162,0.24234,0.24162,0.24232,16632.964002,4030.49983696464
1631930400,2021-09-18 02:00:00,DOGE/USD,0.24162,0.24179,0.2416,0.24165,2929.075902,707.8111917183
1631926800,2021-09-18 01:00:00,DOGE/USD,0.24033,0.2418,0.24033,0.24159,49315.914,11914.23166326
1631923200,2021-09-18 00:00:00,DOGE/USD,0.23957,0.24031,0.23874,0.24031,50191.539047,12061.52874838457
1631919600,2021-09-17 23:00:00,DOGE/USD,0.23944,0.24033,0.23931,0.23962,31443.106478,7534.397174258361
1631916000,2021-09-17 22:00:00,DOGE/USD,0.24114,0.24153,0.23949,0.23949,51572.581822,12351.11762055078
1631912400,2021-09-17 21:00:00,DOGE/USD,0.24073,0.24099,0.24013,0.24099,33198.481629,8000.502087772711
1631908800,2021-09-17 20:00:00,DOGE/USD,0.24221,0.24221,0.24089,0.24089,24063.005118,5796.53730287502
1631905200,2021-09-17 19:00:00,DOGE/USD,0.24099,0.24231,0.24092,0.24231,25653.675148,6216.14202511188
1631901600,2021-09-17 18:00:00,DOGE/USD,0.24142,0.24142,0.23953,0.24102,59686.369936,14385.608881974722
1631898000,2021-09-17 17:00:00,DOGE/USD,0.24399,0.24399,0.24154,0.24154,44946.31546,10856.3330362084
1631894400,2021-09-17 16:00:00,DOGE/USD,0.24318,0.24408,0.24239,0.24396,43654.418941,10649.93204484636
1631890800,2021-09-17 15:00:00,DOGE/USD,0.24375,0.24414,0.24218,0.24321,89400.533343,21743.103714351033
1631887200,2021-09-17 14:00:00,DOGE/USD,0.24123,0.24418,0.24093,0.24376,99881.395931,24347.089072140563
1631883600,2021-09-17 13:00:00,DOGE/USD,0.24173,0.24173,0.24051,0.24139,49705.311633,11998.36517508987
1631880000,2021-09-17 12:00:00,DOGE/USD,0.24131,0.24186,0.23979,0.24172,71054.553254,17175.30661255688
1631876400,2021-09-17 11:00:00,DOGE/USD,0.24241,0.24344,0.24135,0.24135,62004.383061,14964.75785177235
1631872800,2021-09-17 10:00:00,DOGE/USD,0.24958,0.24958,0.24163,0.24242,236265.236931,57275.418736813015
